Date,Open,High,Low,Close,Adj Close,Volume
2017-09-07,2204.000000,2235.000000,2201.000000,2224.949951,2133.600830,491394
2017-09-08,2229.000000,2229.000000,2066.149902,2162.500000,2073.714355,1719424
2017-09-11,2169.000000,2198.000000,2154.000000,2159.500000,2070.838135,445377
2017-09-12,2165.000000,2197.399902,2135.399902,2165.750000,2076.831055,517997
2017-09-13,2187.000000,2228.000000,2169.149902,2217.350098,2126.312744,755242
2017-09-14,2234.000000,2264.949951,2230.000000,2253.350098,2160.834961,613254
2017-09-15,2225.199951,2245.000000,2201.100098,2211.199951,2120.415283,672801
2017-09-18,2204.000000,2258.550049,2175.600098,2242.050049,2149.998535,730962
2017-09-19,2232.000000,2265.000000,2200.000000,2241.550049,2149.519287,566790
2017-09-20,2250.000000,2329.000000,2240.000000,2314.699951,2219.666016,1333098
2017-09-21,2346.250000,2500.000000,2346.250000,2486.550049,2384.459961,4057364
2017-09-22,2494.000000,2526.750000,2446.550049,2457.750000,2356.842773,1991351
2017-09-25,2464.000000,2475.000000,2405.000000,2417.250000,2318.005371,911049
2017-09-26,2414.000000,2415.000000,2322.649902,2370.750000,2273.414795,1424436
2017-09-27,2360.000000,2384.000000,2281.100098,2304.699951,2210.076416,935536
2017-09-28,2300.000000,2415.000000,2272.199951,2375.399902,2277.873291,2815633
2017-09-29,2375.399902,2390.699951,2320.100098,2328.750000,2233.138916,1133595
2017-10-03,2415.000000,2415.000000,2320.449951,2335.550049,2239.659668,978860
2017-10-04,2342.000000,2398.399902,2319.550049,2387.600098,2289.572998,1187980
2017-10-05,2392.000000,2428.399902,2376.000000,2389.149902,2291.058838,759504
2017-10-06,2395.000000,2409.899902,2368.000000,2375.850098,2278.305176,533762
2017-10-09,2380.000000,2433.000000,2379.250000,2408.949951,2310.046387,633048
2017-10-10,2419.699951,2431.250000,2401.600098,2411.350098,2312.347656,316335
2017-10-11,2409.899902,2420.050049,2351.399902,2372.149902,2274.756836,450295
2017-10-12,2397.000000,2397.000000,2358.500000,2379.850098,2282.140869,416094
2017-10-13,2373.000000,2379.600098,2350.000000,2354.449951,2257.783691,341789
2017-10-16,2356.000000,2411.000000,2356.000000,2403.500000,2304.820068,386658
2017-10-17,2397.000000,2397.000000,2375.500000,2381.350098,2283.579590,307110
2017-10-18,2386.699951,2404.000000,2376.000000,2385.399902,2287.463379,333114
2017-10-19,2385.000000,2387.000000,2362.050049,2373.050049,2275.620117,47303
2017-10-23,2390.100098,2415.000000,2352.000000,2366.199951,2269.051025,363956
2017-10-24,2373.000000,2382.300049,2356.000000,2363.649902,2266.606201,194673
2017-10-25,2366.000000,2395.100098,2340.199951,2348.850098,2252.413818,295696
2017-10-26,2349.399902,2357.949951,2315.000000,2344.350098,2248.098633,449242
2017-10-27,2354.699951,2410.000000,2339.800049,2394.949951,2296.620850,434936
2017-10-30,2396.000000,2465.000000,2367.050049,2438.500000,2338.383057,832219
2017-10-31,2420.000000,2504.000000,2390.000000,2428.149902,2328.457764,1957333
2017-11-01,2412.000000,2418.649902,2348.000000,2354.199951,2257.543945,1176092
2017-11-02,2354.199951,2440.000000,2354.199951,2411.399902,2312.395264,1239887
2017-11-03,2434.699951,2449.800049,2392.949951,2419.100098,2319.779541,576646
2017-11-06,2414.000000,2419.100098,2380.649902,2392.250000,2294.031982,283667
2017-11-07,2402.199951,2415.000000,2337.500000,2378.000000,2280.366699,518350
2017-11-08,2380.199951,2420.000000,2340.000000,2346.600098,2250.256592,432395
2017-11-09,2368.600098,2384.100098,2340.199951,2370.100098,2272.791504,345854
2017-11-10,2369.800049,2379.899902,2340.000000,2347.850098,2251.454834,209756
2017-11-13,2354.699951,2375.000000,2330.050049,2344.100098,2247.858887,299182
2017-11-14,2348.699951,2349.949951,2310.050049,2320.300049,2225.035645,279262
2017-11-15,2324.399902,2337.000000,2293.000000,2310.149902,2215.302490,224495
2017-11-16,2322.100098,2342.100098,2315.000000,2333.550049,2237.741699,282950
2017-11-17,2333.550049,2356.949951,2303.000000,2322.600098,2227.241699,274657
2017-11-20,2337.000000,2337.000000,2260.149902,2274.449951,2181.068359,273585
2017-11-21,2275.199951,2494.000000,2275.199951,2394.149902,2295.853760,2392882
2017-11-22,2365.000000,2384.949951,2336.050049,2360.649902,2263.728760,536873
2017-11-23,2361.050049,2367.000000,2300.000000,2306.250000,2211.562744,686743
2017-11-24,2310.000000,2322.899902,2286.850098,2295.050049,2200.822510,346100
2017-11-27,2296.000000,2305.800049,2280.550049,2294.800049,2200.583008,246222
2017-11-28,2290.000000,2304.000000,2268.000000,2290.899902,2196.843262,307103
2017-11-29,2294.000000,2319.899902,2270.000000,2276.800049,2183.322021,575033
2017-11-30,2261.000000,2312.149902,2261.000000,2284.050049,2190.274170,1452047
2017-12-01,2280.000000,2286.000000,2222.500000,2233.899902,2142.183105,529288
2017-12-04,2275.000000,2275.000000,2229.050049,2242.399902,2150.334229,295595
2017-12-05,2247.000000,2247.000000,2202.100098,2209.350098,2118.641113,285781
2017-12-06,2208.000000,2223.750000,2194.399902,2200.199951,2109.866455,260730
2017-12-07,2208.000000,2215.000000,2188.000000,2196.350098,2106.174805,234439
2017-12-08,2206.100098,2208.000000,2179.350098,2185.449951,2095.722168,383817
2017-12-11,2198.699951,2213.899902,2171.000000,2192.899902,2102.866211,377793
2017-12-12,2324.500000,2326.399902,2233.800049,2256.350098,2163.711426,1482214
2017-12-13,2260.000000,2287.350098,2253.050049,2260.699951,2167.883057,401576
2017-12-14,2288.100098,2319.699951,2275.000000,2310.649902,2215.781982,836204
2017-12-15,2325.000000,2380.000000,2316.449951,2371.500000,2274.133789,743680
2017-12-18,2365.000000,2428.000000,2332.949951,2395.000000,2296.668945,528351
2017-12-19,2404.500000,2421.600098,2391.199951,2399.500000,2300.983887,448959
2017-12-20,2395.000000,2395.000000,2350.399902,2356.000000,2259.270264,291975
2017-12-21,2365.000000,2374.699951,2341.000000,2351.750000,2255.194580,249941
2017-12-22,2360.000000,2363.000000,2330.000000,2332.699951,2236.926758,249602
2017-12-26,2334.949951,2367.000000,2329.000000,2360.300049,2263.393555,410936
2017-12-27,2363.000000,2424.050049,2362.000000,2400.300049,2301.751465,693520
2017-12-28,2409.899902,2448.399902,2401.250000,2430.000000,2330.231934,764680
2017-12-29,2429.949951,2445.949951,2403.149902,2414.199951,2315.080566,331967
2018-01-01,2410.000000,2436.000000,2394.050049,2404.149902,2305.443115,242081
2018-01-02,2427.000000,2439.000000,2395.600098,2409.199951,2310.285889,251537
2018-01-03,2386.500000,2386.500000,2292.100098,2339.000000,2242.968262,886002
2018-01-04,2343.000000,2420.000000,2343.000000,2410.800049,2311.820313,558617
2018-01-05,2429.000000,2479.000000,2394.899902,2473.399902,2371.850098,639900
2018-01-08,2470.000000,2512.000000,2470.000000,2476.600098,2374.918701,585871
2018-01-09,2474.500000,2475.750000,2450.000000,2457.800049,2356.890625,243824
2018-01-10,2459.949951,2472.000000,2420.000000,2425.800049,2326.204590,344328
2018-01-11,2427.000000,2451.000000,2418.000000,2425.350098,2325.772705,185145
2018-01-12,2433.000000,2453.850098,2413.649902,2447.649902,2347.157227,355780
2018-01-15,2447.000000,2461.250000,2425.050049,2431.750000,2331.910156,156821
2018-01-16,2436.000000,2484.000000,2431.750000,2468.699951,2367.342773,372133
2018-01-17,2467.000000,2506.000000,2462.850098,2491.850098,2389.542725,381788
2018-01-18,2500.000000,2534.000000,2450.149902,2461.500000,2360.438477,584198
2018-01-19,2467.000000,2505.000000,2452.000000,2490.350098,2388.104492,240896
2018-01-22,2440.000000,2519.000000,2440.000000,2496.550049,2394.049805,692415
2018-01-23,2510.000000,2549.949951,2501.000000,2520.399902,2416.920410,730091
2018-01-24,2523.000000,2615.000000,2523.000000,2559.399902,2454.319092,1126277
2018-01-25,2554.000000,2597.100098,2453.199951,2507.750000,2404.789795,2652030
2018-01-29,2448.949951,2452.000000,2342.000000,2357.100098,2260.324951,1154567
2018-01-30,2356.000000,2356.000000,2285.199951,2306.149902,2211.466309,858002
2018-01-31,2293.000000,2306.149902,2203.550049,2225.350098,2133.984375,1143907
2018-02-01,2225.000000,2225.000000,2153.100098,2157.949951,2069.351318,968321
2018-02-02,2150.000000,2211.050049,2110.050049,2123.550049,2036.363892,959646
2018-02-05,2110.199951,2139.000000,2088.649902,2116.500000,2029.603394,603638
2018-02-06,2050.000000,2124.000000,2005.550049,2095.699951,2009.657104,763234
2018-02-07,2125.149902,2147.000000,2096.250000,2111.399902,2024.712646,398161
2018-02-08,2125.000000,2196.000000,2125.000000,2180.449951,2090.927734,889623
2018-02-09,2150.000000,2208.000000,2133.600098,2193.800049,2103.729736,479123
2018-02-12,2194.699951,2229.750000,2179.000000,2204.250000,2113.750732,482626
2018-02-14,2210.000000,2226.000000,2175.600098,2183.300049,2093.660645,309833
2018-02-15,2204.000000,2219.000000,2177.300049,2195.800049,2105.647217,345185
2018-02-16,2207.000000,2240.000000,2207.000000,2213.550049,2122.668701,458897
2018-02-19,2223.000000,2233.949951,2105.050049,2152.000000,2063.645508,562310
2018-02-20,2155.000000,2196.500000,2144.199951,2163.649902,2074.817139,669025
2018-02-21,2180.199951,2202.000000,2140.750000,2165.899902,2076.974854,498005
2018-02-22,2167.000000,2172.600098,2086.550049,2123.449951,2036.267944,1665309
2018-02-23,2142.399902,2185.000000,2135.050049,2167.050049,2078.077881,743506
2018-02-26,2120.000000,2207.199951,2090.000000,2193.800049,2103.729736,1184749
2018-02-27,2200.199951,2241.550049,2198.300049,2236.000000,2144.197021,676152
2018-02-28,2223.050049,2266.949951,2218.199951,2237.250000,2145.395752,992777
2018-03-01,2200.050049,2239.750000,2193.550049,2231.500000,2139.881836,430777
2018-03-05,2229.800049,2239.899902,2175.800049,2180.800049,2091.263428,598344
2018-03-06,2201.449951,2223.800049,2166.850098,2176.449951,2087.091553,415000
2018-03-07,2176.500000,2204.300049,2143.000000,2149.600098,2061.344238,492494
2018-03-08,2172.899902,2182.000000,2128.100098,2143.399902,2055.398438,476763
2018-03-09,2164.000000,2182.800049,2095.000000,2129.899902,2042.453247,470814
2018-03-12,2160.000000,2163.699951,2122.000000,2148.399902,2060.193848,530428
2018-03-13,2142.000000,2194.149902,2141.250000,2181.500000,2091.934570,519269
2018-03-14,2185.000000,2196.000000,2166.800049,2181.449951,2091.886719,266769
2018-03-15,2182.449951,2218.399902,2177.000000,2182.750000,2093.133301,335767
2018-03-16,2180.000000,2209.000000,2118.300049,2142.149902,2054.199951,594361
2018-03-19,2155.000000,2170.000000,2112.149902,2119.850098,2032.815918,292149
2018-03-20,2114.949951,2162.899902,2101.949951,2157.149902,2068.584229,387372
2018-03-21,2168.800049,2179.850098,2130.399902,2141.699951,2053.768555,369060
2018-03-22,2139.000000,2150.750000,2097.100098,2108.300049,2021.739990,410402
2018-03-23,2091.000000,2101.899902,2060.199951,2072.300049,1987.217896,474396
2018-03-26,2072.000000,2109.750000,2050.300049,2104.000000,2017.616089,500280
2018-03-27,2096.000000,2119.000000,2090.000000,2102.449951,2016.130005,324567
2018-03-28,2103.000000,2113.600098,2071.600098,2080.550049,1995.129395,665647
2018-04-02,2080.000000,2138.000000,2080.000000,2132.100098,2044.562866,245975
2018-04-03,2111.000000,2149.850098,2111.000000,2124.899902,2037.658569,279023
2018-04-04,2124.000000,2125.250000,2079.949951,2091.399902,2005.533691,353719
2018-04-05,2115.000000,2135.600098,2097.000000,2111.100098,2024.425293,375110
2018-04-06,2112.000000,2133.600098,2105.050049,2124.800049,2037.562256,264845
2018-04-09,2120.000000,2135.399902,2109.000000,2121.250000,2034.158325,223287
2018-04-10,2123.000000,2135.000000,2082.750000,2112.100098,2025.384033,515981
2018-04-11,2130.000000,2133.050049,2090.000000,2100.699951,2014.451904,306020
2018-04-12,2078.000000,2078.000000,2054.300049,2060.500000,1975.902466,679256
2018-04-13,2072.300049,2096.000000,2067.800049,2089.949951,2004.143311,441352
2018-04-16,2081.199951,2110.000000,2075.000000,2102.449951,2016.130005,289585
2018-04-17,2105.000000,2117.149902,2088.000000,2105.550049,2019.103149,293638
2018-04-18,2114.699951,2117.250000,2091.050049,2101.649902,2015.363037,227808
2018-04-19,2111.000000,2140.000000,2107.000000,2136.300049,2048.590332,322550
2018-04-20,2130.000000,2145.949951,2106.050049,2121.899902,2034.781250,267337
2018-04-23,2123.399902,2142.000000,2095.000000,2135.550049,2047.870972,545145
2018-04-24,2131.899902,2180.000000,2127.050049,2150.149902,2061.871582,886215
2018-04-25,2151.449951,2155.949951,2113.000000,2118.000000,2031.041748,288899
2018-04-26,2128.000000,2147.199951,2064.100098,2076.850098,1991.581177,1355549
2018-04-27,2098.000000,2112.199951,2082.000000,2097.750000,2011.623169,319344
2018-04-30,2110.800049,2126.899902,2098.050049,2109.850098,2023.226440,222664
2018-05-02,2116.399902,2127.800049,2102.050049,2118.199951,2031.233643,198229
2018-05-03,2122.199951,2126.100098,2087.649902,2121.100098,2034.014404,180076
2018-05-04,2130.000000,2145.000000,2097.899902,2106.600098,2020.109619,364533
2018-05-07,2110.000000,2110.750000,2055.000000,2069.500000,1984.532715,344097
2018-05-08,2090.000000,2094.050049,2065.000000,2074.949951,1989.759155,250444
2018-05-09,2075.850098,2085.000000,2058.500000,2064.350098,1979.594360,254351
2018-05-10,2055.000000,2059.000000,1982.000000,1989.599976,1907.913330,660318
2018-05-11,2003.500000,2017.900024,1960.000000,1990.500000,1908.776367,604488
2018-05-14,2012.000000,2043.000000,2012.000000,2017.750000,1934.907593,581715
2018-05-15,2017.750000,2030.000000,1978.199951,2008.500000,1926.037354,404721
2018-05-16,2006.000000,2008.500000,1985.000000,1993.949951,1912.084717,274437
2018-05-17,1995.800049,1995.800049,1950.099976,1977.150024,1895.974609,466175
2018-05-18,1982.800049,1992.000000,1967.349976,1982.000000,1900.625366,507296
2018-05-21,1991.000000,1991.000000,1887.000000,1893.050049,1815.327393,505736
2018-05-22,1902.500000,2036.000000,1890.000000,2009.599976,1927.092285,2019136
2018-05-23,1978.000000,1993.900024,1934.800049,1954.349976,1874.110474,734078
2018-05-24,1962.699951,1985.199951,1942.949951,1972.949951,1891.947021,458454
2018-05-25,1975.000000,1995.800049,1965.000000,1967.849976,1887.056396,435249
2018-05-28,1966.750000,2012.050049,1960.000000,1994.550049,1912.660156,508364
2018-05-29,2000.000000,2014.550049,1972.599976,1980.699951,1899.378784,490670
2018-05-30,1975.000000,1975.000000,1952.000000,1961.800049,1881.254883,335848
2018-05-31,1971.800049,1971.800049,1925.949951,1936.599976,1857.089478,1860178
2018-06-01,1940.000000,1963.449951,1932.349976,1941.400024,1861.692383,441861
2018-06-04,1978.000000,2027.900024,1965.000000,1996.000000,1914.050659,1400421
2018-06-05,1980.000000,1987.550049,1954.000000,1963.400024,1882.789063,365344
2018-06-06,1963.000000,1977.900024,1948.000000,1960.449951,1879.960205,415605
2018-06-07,1965.000000,1976.949951,1961.199951,1964.949951,1884.275146,152700
2018-06-08,1973.000000,2072.600098,1973.000000,2062.899902,1978.203857,1113559
2018-06-11,2062.050049,2125.000000,2051.649902,2083.199951,1997.670532,1612295
2018-06-12,2097.000000,2195.000000,2097.000000,2190.649902,2100.708740,2097114
2018-06-13,2190.000000,2304.000000,2185.000000,2256.300049,2163.663574,2580254
2018-06-14,2260.050049,2299.649902,2246.550049,2269.399902,2176.225830,1588963
2018-06-15,2303.000000,2385.800049,2296.250000,2349.850098,2253.372559,4456911
2018-06-18,2339.000000,2411.000000,2292.399902,2385.850098,2287.894531,2310151
2018-06-19,2403.199951,2429.600098,2376.550049,2393.000000,2294.750977,2106466
2018-06-20,2393.000000,2409.899902,2352.949951,2367.750000,2270.537598,1149681
2018-06-21,2389.000000,2389.000000,2306.500000,2316.399902,2221.295898,1115131
2018-06-22,2325.000000,2347.500000,2274.050049,2336.250000,2240.331055,1667277
2018-06-25,2305.000000,2326.800049,2281.000000,2290.149902,2196.123779,1142767
2018-06-26,2284.000000,2285.000000,2257.399902,2267.149902,2174.068115,628148
2018-06-27,2257.899902,2306.800049,2245.899902,2293.800049,2199.624023,1552070
2018-06-28,2289.000000,2325.949951,2272.199951,2295.750000,2201.493652,1228463
2018-06-29,2279.949951,2284.000000,2223.000000,2235.050049,2143.285889,898423
2018-07-02,2230.000000,2260.550049,2202.250000,2240.350098,2148.368652,774325
2018-07-03,2258.000000,2284.000000,2235.199951,2273.750000,2180.396973,756573
2018-07-04,2273.800049,2338.000000,2273.800049,2317.250000,2222.110840,1065535
2018-07-05,2329.949951,2348.699951,2287.750000,2298.649902,2204.274658,830939
2018-07-06,2300.000000,2319.899902,2255.850098,2269.050049,2175.890137,556218
2018-07-09,2282.000000,2335.000000,2281.949951,2330.050049,2234.385498,729897
2018-07-10,2345.600098,2345.600098,2303.000000,2321.850098,2226.522217,665940
2018-07-11,2301.000000,2333.000000,2275.000000,2301.350098,2206.864014,820067
2018-07-12,2326.699951,2387.649902,2326.649902,2357.250000,2260.468750,1312367
2018-07-13,2340.000000,2366.399902,2301.000000,2319.850098,2224.604492,466927
2018-07-16,2223.100098,2223.100098,2069.949951,2093.949951,2025.440796,3721516
2018-07-17,2060.000000,2119.000000,2057.050049,2065.300049,1997.728271,1422184
2018-07-18,2080.000000,2096.550049,2040.500000,2065.649902,1998.066650,1219549
2018-07-19,2077.800049,2077.800049,2025.000000,2029.199951,1962.809326,762721
2018-07-20,2026.000000,2073.000000,2020.000000,2051.899902,1984.766602,755783
2018-07-23,2073.000000,2073.000000,2032.500000,2041.699951,1974.900391,587029
2018-07-24,2043.000000,2090.000000,2043.000000,2077.600098,2009.625977,1289377
2018-07-25,2087.000000,2097.500000,2061.550049,2088.199951,2019.879150,538614
2018-07-26,2075.699951,2191.000000,2074.899902,2132.750000,2062.971680,1913049
2018-07-27,2135.000000,2135.000000,2067.399902,2083.199951,2015.042969,896318
2018-07-30,2080.050049,2092.850098,2058.300049,2067.199951,1999.566040,807995
2018-07-31,2075.000000,2135.000000,2070.600098,2127.800049,2058.183838,1464380
2018-08-01,2130.000000,2182.000000,2130.000000,2175.699951,2104.516357,912903
2018-08-02,2175.000000,2237.949951,2170.000000,2227.850098,2154.960449,1039641
2018-08-03,2236.000000,2290.000000,2230.000000,2281.050049,2206.419678,1013037
2018-08-06,2285.000000,2325.000000,2228.199951,2234.399902,2161.295654,835775
2018-08-07,2249.899902,2281.449951,2245.050049,2258.800049,2184.897705,499910
2018-08-08,2263.000000,2280.000000,2237.000000,2245.500000,2172.032471,345399
2018-08-09,2263.899902,2263.899902,2205.050049,2237.699951,2164.487793,390701
2018-08-10,2236.399902,2256.899902,2205.500000,2214.300049,2141.853271,323888
2018-08-13,2220.000000,2249.000000,2215.149902,2241.600098,2168.260254,267323
2018-08-14,2254.000000,2291.000000,2239.050049,2278.449951,2203.904541,482038
2018-08-16,2275.350098,2361.449951,2270.850098,2353.449951,2276.450684,895988
2018-08-17,2373.899902,2411.300049,2350.899902,2364.149902,2286.800781,889022
2018-08-20,2365.000000,2396.949951,2365.000000,2380.750000,2302.857422,361318
2018-08-21,2388.000000,2427.899902,2354.100098,2410.949951,2332.069336,638958
2018-08-23,2430.000000,2520.000000,2425.000000,2463.600098,2382.997070,1624568
2018-08-24,2475.000000,2477.399902,2425.600098,2447.449951,2367.375488,576704
2018-08-27,2453.000000,2462.949951,2426.500000,2443.100098,2363.167480,457122
2018-08-28,2450.000000,2480.000000,2407.050049,2414.500000,2335.503418,750408
2018-08-29,2420.000000,2429.500000,2377.500000,2383.850098,2305.856445,638133
2018-08-30,2385.000000,2417.949951,2375.050049,2380.149902,2302.277100,1078598
2018-08-31,2397.000000,2499.000000,2395.000000,2492.000000,2410.467529,1981320
2018-09-03,2510.000000,2632.000000,2495.000000,2593.399902,2508.550049,3039924
2018-09-04,2595.000000,2615.000000,2537.050049,2543.100098,2459.895996,1036459
2018-09-05,2549.300049,2590.000000,2518.500000,2567.699951,2483.690918,1127153
2018-09-06,2584.000000,2620.000000,2555.100098,2566.949951,2482.965576,1084494
2018-09-07,2575.000000,2644.300049,2545.600098,2632.500000,2546.370850,1306632
2018-09-10,2623.800049,2659.800049,2555.000000,2563.899902,2480.015137,1323873
2018-09-11,2578.449951,2586.449951,2507.100098,2524.449951,2441.855957,1136931
2018-09-12,2526.000000,2574.449951,2487.600098,2529.149902,2446.402344,1248825
2018-09-14,2555.899902,2595.000000,2550.050049,2581.850098,2497.378174,677333
2018-09-17,2581.000000,2615.000000,2547.899902,2568.500000,2484.464844,691773
2018-09-18,2579.899902,2637.000000,2570.000000,2584.149902,2499.602539,1111458
2018-09-19,2603.399902,2636.000000,2571.000000,2607.100098,2521.802002,869947
2018-09-21,2643.949951,2670.800049,2441.100098,2556.250000,2472.615723,1411007
2018-09-24,2577.800049,2600.949951,2529.300049,2553.949951,2470.391113,688659
2018-09-25,2570.600098,2619.250000,2550.250000,2611.699951,2526.251221,759251
2018-09-26,2617.699951,2664.199951,2591.000000,2600.850098,2515.756348,1206238
2018-09-27,2609.899902,2620.350098,2529.000000,2541.000000,2457.864502,1050352
2018-09-28,2559.000000,2577.000000,2484.550049,2530.649902,2447.853027,1069703
2018-10-01,2531.000000,2540.699951,2440.350098,2508.600098,2426.524658,762356
2018-10-03,2517.000000,2549.000000,2482.000000,2489.550049,2408.098145,705888
2018-10-04,2469.000000,2493.949951,2360.250000,2372.449951,2294.828857,804214
2018-10-05,2356.000000,2429.100098,2350.300049,2394.550049,2316.206055,736953
2018-10-08,2395.000000,2407.750000,2332.000000,2340.100098,2263.537842,603789
2018-10-09,2357.649902,2477.000000,2341.949951,2454.149902,2373.855957,1127674
2018-10-10,2465.000000,2514.050049,2456.000000,2484.600098,2403.310059,893571
2018-10-11,2412.050049,2516.000000,2408.000000,2459.000000,2378.547363,548027
2018-10-12,2460.000000,2490.949951,2432.449951,2450.500000,2370.325439,925386
2018-10-15,2461.100098,2579.949951,2443.399902,2566.850098,2482.868896,1123276
2018-10-16,2566.899902,2590.000000,2537.500000,2573.600098,2489.398193,600003
2018-10-17,2580.000000,2599.000000,2552.000000,2565.000000,2481.079102,492009
2018-10-19,2550.000000,2582.899902,2530.500000,2552.350098,2468.843506,436984
2018-10-22,2562.500000,2582.649902,2496.250000,2519.399902,2436.970947,556392
2018-10-23,2524.949951,2546.250000,2425.100098,2473.750000,2392.814941,823509
2018-10-24,2488.000000,2497.000000,2386.550049,2434.300049,2354.655518,725644
2018-10-25,2411.600098,2444.949951,2380.000000,2390.500000,2312.288574,1339300
2018-10-26,2391.399902,2450.000000,2368.050049,2404.550049,2325.879150,1125652
2018-10-29,2440.000000,2559.000000,2439.899902,2532.949951,2450.077881,1030783
2018-10-30,2530.699951,2610.000000,2515.250000,2594.300049,2509.420898,971039
2018-10-31,2438.949951,2554.399902,2423.050049,2542.449951,2459.267090,2272822
2018-11-01,2560.000000,2574.449951,2446.500000,2461.600098,2381.062500,1370566
2018-11-02,2465.500000,2475.899902,2403.550049,2423.250000,2343.967041,880708
2018-11-05,2440.000000,2452.000000,2391.000000,2420.899902,2341.693604,529589
2018-11-06,2418.699951,2460.000000,2412.000000,2450.850098,2370.664063,378830
2018-11-07,2460.000000,2469.899902,2442.000000,2452.949951,2372.695313,77956
2018-11-09,2465.000000,2465.000000,2389.000000,2400.000000,2321.477539,1002927
