Date,Close,Volume
17-11-2017,258.0,9998498.0
20-11-2017,259.200012,7916268.0
21-11-2017,255.800003,16626216.0
22-11-2017,258.149994,8609960.0
23-11-2017,258.149994,7524346.0
24-11-2017,260.75,7347756.0
27-11-2017,259.25,4836535.0
28-11-2017,257.0,17508901.0
29-11-2017,258.049988,8697821.0
30-11-2017,256.049988,22116235.0
01-12-2017,255.199997,6593537.0
04-12-2017,255.100006,6111791.0
05-12-2017,253.850006,8991412.0
06-12-2017,251.600006,8244499.0
07-12-2017,253.350006,5426456.0
08-12-2017,262.200012,13132943.0
11-12-2017,266.25,17181015.0
12-12-2017,261.549988,9243049.0
13-12-2017,259.0,8653465.0
14-12-2017,264.25,8043427.0
15-12-2017,264.600006,12269517.0
18-12-2017,263.200012,9293059.0
19-12-2017,264.25,5881181.0
20-12-2017,263.299988,7441512.0
21-12-2017,263.049988,6771408.0
22-12-2017,263.100006,6405364.0
26-12-2017,264.149994,9549857.0
27-12-2017,262.149994,6091016.0
28-12-2017,261.850006,15889965.0
29-12-2017,263.25,6565616.0
01-01-2018,262.299988,10461011.0
02-01-2018,260.75,5688384.0
03-01-2018,261.149994,11018996.0
04-01-2018,261.549988,9368913.0
05-01-2018,262.899994,9211954.0
08-01-2018,265.600006,14433239.0
09-01-2018,270.549988,25737663.0
10-01-2018,269.399994,16441299.0
11-01-2018,269.799988,11287437.0
12-01-2018,267.549988,8179762.0
15-01-2018,267.600006,10538330.0
16-01-2018,261.700012,12935712.0
17-01-2018,266.049988,16375659.0
18-01-2018,273.399994,26442702.0
19-01-2018,274.549988,25710521.0
22-01-2018,273.649994,8339156.0
23-01-2018,276.600006,18244388.0
24-01-2018,281.450012,17305234.0
25-01-2018,281.25,13124518.0
29-01-2018,275.649994,9569723.0
30-01-2018,275.200012,13057276.0
31-01-2018,271.399994,18945945.0
01-02-2018,275.299988,59362154.0
02-02-2018,275.350006,35008302.0
05-02-2018,279.25,19706340.0
06-02-2018,273.5,15822723.0
07-02-2018,275.149994,12956103.0
08-02-2018,274.100006,9779911.0
09-02-2018,271.350006,14204123.0
12-02-2018,269.850006,6713679.0
14-02-2018,266.5,11303222.0
15-02-2018,268.100006,11736246.0
16-02-2018,266.450012,6164187.0
19-02-2018,264.100006,6069585.0
20-02-2018,263.25,9301017.0
21-02-2018,268.200012,10555155.0
22-02-2018,267.100006,19118686.0
23-02-2018,269.049988,6529253.0
26-02-2018,266.549988,8378818.0
27-02-2018,266.399994,7429924.0
28-02-2018,265.049988,13451146.0
01-03-2018,264.0,7781553.0
05-03-2018,260.25,6623613.0
06-03-2018,256.5,8180373.0
07-03-2018,259.899994,15153219.0
08-03-2018,258.850006,6027032.0
09-03-2018,259.25,6110339.0
12-03-2018,270.100006,19900387.0
13-03-2018,269.450012,8326884.0
14-03-2018,268.049988,7907101.0
15-03-2018,265.549988,5557668.0
16-03-2018,260.5,20680532.0
19-03-2018,259.149994,12926158.0
20-03-2018,259.200012,7481088.0
21-03-2018,259.049988,12920867.0
22-03-2018,258.299988,8011131.0
23-03-2018,256.0,11185677.0
26-03-2018,258.100006,12499724.0
27-03-2018,258.899994,8769415.0
28-03-2018,255.5,12270479.0
02-04-2018,258.25,7029064.0
03-04-2018,258.5,5098212.0
04-04-2018,258.600006,8392947.0
05-04-2018,259.649994,9113610.0
06-04-2018,260.850006,6098959.0
09-04-2018,265.799988,9217475.0
10-04-2018,266.700012,14682547.0
11-04-2018,265.149994,5232228.0
12-04-2018,261.950012,6125006.0
13-04-2018,260.75,4991314.0
16-04-2018,264.450012,5212182.0
17-04-2018,267.600006,13207767.0
18-04-2018,275.350006,23815794.0
19-04-2018,277.350006,12823460.0
20-04-2018,276.200012,10790554.0
23-04-2018,275.5,11746220.0
24-04-2018,276.0,8449353.0
25-04-2018,274.100006,4928817.0
26-04-2018,278.25,20282977.0
27-04-2018,279.399994,9732842.0
30-04-2018,281.450012,5918966.0
02-05-2018,287.25,16071685.0
03-05-2018,285.0,9366444.0
04-05-2018,277.149994,10904195.0
07-05-2018,282.25,6475767.0
08-05-2018,282.700012,6588906.0
09-05-2018,282.299988,4214376.0
10-05-2018,280.149994,5672203.0
11-05-2018,283.649994,3892106.0
14-05-2018,284.799988,6479302.0
15-05-2018,281.850006,7777542.0
16-05-2018,285.850006,18062869.0
17-05-2018,278.950012,10755084.0
18-05-2018,282.299988,15422138.0
21-05-2018,282.350006,8579200.0
22-05-2018,278.75,4730984.0
23-05-2018,273.450012,7891899.0
