Date,Close,Volume
17-11-2017,259.899994,6857865.0
20-11-2017,274.899994,13458563.0
21-11-2017,273.149994,12063135.0
22-11-2017,274.049988,5015906.0
23-11-2017,274.799988,3371088.0
24-11-2017,278.700012,3855810.0
27-11-2017,277.450012,2208868.0
28-11-2017,287.75,11258640.0
29-11-2017,280.200012,6464166.0
30-11-2017,287.100006,9944314.0
01-12-2017,283.549988,7150041.0
04-12-2017,279.049988,5784862.0
05-12-2017,279.950012,4876970.0
06-12-2017,274.950012,4358618.0
07-12-2017,284.0,3820082.0
08-12-2017,288.450012,4297335.0
11-12-2017,298.350006,8045275.0
12-12-2017,287.799988,6874578.0
13-12-2017,284.450012,6799578.0
14-12-2017,284.299988,5575066.0
15-12-2017,286.850006,3036814.0
18-12-2017,290.850006,5912782.0
19-12-2017,300.649994,8383608.0
20-12-2017,300.850006,4692403.0
21-12-2017,300.149994,2280137.0
22-12-2017,302.75,4703911.0
26-12-2017,305.950012,3956481.0
27-12-2017,305.549988,3315278.0
28-12-2017,306.600006,4620000.0
29-12-2017,316.399994,6874520.0
01-01-2018,312.899994,1602814.0
02-01-2018,311.149994,2014415.0
03-01-2018,311.200012,2073353.0
04-01-2018,312.25,2703849.0
05-01-2018,312.950012,1896601.0
08-01-2018,317.600006,2171903.0
09-01-2018,315.299988,2411068.0
10-01-2018,314.100006,2517494.0
11-01-2018,313.299988,3481202.0
12-01-2018,325.75,14484043.0
15-01-2018,323.0,4519030.0
16-01-2018,316.399994,4683847.0
17-01-2018,313.549988,3742677.0
18-01-2018,305.450012,3408593.0
19-01-2018,308.350006,3653286.0
22-01-2018,308.850006,3278437.0
23-01-2018,307.200012,4416130.0
24-01-2018,304.25,2154759.0
25-01-2018,304.25,3631793.0
29-01-2018,301.799988,1806919.0
30-01-2018,304.0,2590100.0
31-01-2018,290.649994,5397599.0
01-02-2018,288.350006,4593306.0
02-02-2018,274.850006,6697007.0
05-02-2018,273.100006,6833906.0
06-02-2018,266.700012,7044561.0
07-02-2018,280.149994,8055761.0
08-02-2018,280.450012,5863983.0
09-02-2018,278.25,3121544.0
