Date,Close,Volume
17-11-2017,177.600006,6851616.0
20-11-2017,180.0,4004561.0
21-11-2017,180.899994,5170506.0
22-11-2017,181.300003,3217008.0
23-11-2017,181.699997,3511238.0
24-11-2017,181.0,2358579.0
27-11-2017,184.050003,6930971.0
28-11-2017,181.25,10710188.0
29-11-2017,182.449997,5407391.0
30-11-2017,180.649994,9645385.0
01-12-2017,179.649994,3451636.0
04-12-2017,181.600006,6347567.0
05-12-2017,178.399994,4550575.0
06-12-2017,175.850006,4194219.0
07-12-2017,177.050003,4373514.0
08-12-2017,180.25,4832733.0
11-12-2017,178.899994,2310668.0
12-12-2017,183.300003,6983526.0
13-12-2017,183.899994,11488267.0
14-12-2017,184.350006,5885128.0
15-12-2017,183.0,7297568.0
18-12-2017,183.050003,4785160.0
19-12-2017,185.199997,4240135.0
20-12-2017,188.0,8877376.0
21-12-2017,188.0,3893100.0
22-12-2017,193.399994,8914713.0
26-12-2017,193.699997,11345494.0
27-12-2017,192.600006,7260402.0
28-12-2017,193.0,12772109.0
29-12-2017,195.199997,5899591.0
01-01-2018,192.350006,5899565.0
02-01-2018,196.850006,12878378.0
03-01-2018,193.449997,8032715.0
04-01-2018,199.5,12740860.0
05-01-2018,198.449997,6812787.0
08-01-2018,197.399994,4858711.0
09-01-2018,197.0,4598757.0
10-01-2018,197.899994,7673209.0
11-01-2018,197.899994,5701402.0
12-01-2018,200.75,9291346.0
15-01-2018,196.600006,4500523.0
16-01-2018,197.199997,5778244.0
17-01-2018,195.699997,6306388.0
18-01-2018,194.100006,6247782.0
19-01-2018,193.699997,5046015.0
22-01-2018,200.699997,23165754.0
23-01-2018,207.350006,15755015.0
24-01-2018,210.850006,16132441.0
25-01-2018,208.5,10247173.0
29-01-2018,205.149994,7620080.0
30-01-2018,204.800003,7323876.0
31-01-2018,203.449997,11990243.0
01-02-2018,194.899994,10015459.0
02-02-2018,192.699997,12239774.0
05-02-2018,188.75,7607002.0
06-02-2018,185.449997,5935676.0
07-02-2018,190.0,8644010.0
08-02-2018,188.699997,4540513.0
09-02-2018,187.350006,7314145.0
12-02-2018,191.0,14960914.0
14-02-2018,185.75,4960527.0
15-02-2018,188.300003,5046557.0
16-02-2018,186.899994,4167034.0
19-02-2018,185.300003,4265576.0
20-02-2018,187.0,5328584.0
21-02-2018,190.149994,4651807.0
22-02-2018,186.100006,8629189.0
23-02-2018,189.800003,4880302.0
26-02-2018,190.350006,2721955.0
27-02-2018,188.5,6611097.0
28-02-2018,188.300003,6147245.0
01-03-2018,189.699997,3450224.0
05-03-2018,185.550003,5082390.0
06-03-2018,185.399994,2906142.0
07-03-2018,181.5,4482279.0
08-03-2018,180.149994,3288627.0
09-03-2018,179.899994,2053847.0
