Date,Close,Volume
17-11-2017,512.974976,2272230.0
20-11-2017,517.35498,859750.0
21-11-2017,520.619995,1054690.0
22-11-2017,517.63501,1042440.0
23-11-2017,513.359985,819410.0
24-11-2017,516.059998,673520.0
27-11-2017,515.184998,953400.0
28-11-2017,524.02002,1536010.0
29-11-2017,530.559998,1618510.0
30-11-2017,521.409973,2822180.0
01-12-2017,509.88501,988230.0
04-12-2017,505.679993,1317940.0
05-12-2017,500.36499,1548860.0
06-12-2017,496.464996,2087150.0
07-12-2017,507.019989,1206190.0
08-12-2017,512.51001,1410240.0
11-12-2017,510.630005,815430.0
12-12-2017,510.970001,1182850.0
13-12-2017,505.61499,1170020.0
14-12-2017,511.625,1615850.0
15-12-2017,517.034973,1457000.0
18-12-2017,521.059998,998800.0
19-12-2017,527.950012,917370.0
20-12-2017,531.27002,1007080.0
21-12-2017,535.335022,877110.0
22-12-2017,542.815002,1164520.0
26-12-2017,540.35498,597370.0
27-12-2017,532.630005,789240.0
28-12-2017,530.575012,1372760.0
29-12-2017,523.039978,788920.0
01-01-2018,517.184998,448990.0
02-01-2018,510.109985,791230.0
03-01-2018,509.945007,1194130.0
04-01-2018,506.255005,792050.0
05-01-2018,512.719971,1518180.0
08-01-2018,522.125,1810680.0
09-01-2018,515.640015,2335100.0
10-01-2018,519.955017,2600210.0
11-01-2018,514.640015,711600.0
12-01-2018,505.730011,2247580.0
15-01-2018,501.035004,1731850.0
16-01-2018,495.679993,1241860.0
17-01-2018,496.48999,1406370.0
18-01-2018,492.26001,2110860.0
19-01-2018,497.304993,1104060.0
22-01-2018,505.144989,1048910.0
23-01-2018,501.459991,1783010.0
24-01-2018,501.445007,880030.0
25-01-2018,493.304993,1490770.0
29-01-2018,491.23999,1004040.0
30-01-2018,487.565002,1043320.0
31-01-2018,481.234985,2201610.0
01-02-2018,503.839996,3508580.0
02-02-2018,493.575012,3751600.0
05-02-2018,491.799988,2959400.0
06-02-2018,490.459991,2630800.0
07-02-2018,501.204987,2014350.0
08-02-2018,505.725006,1545860.0
09-02-2018,505.934998,1446000.0
12-02-2018,523.544983,1411760.0
14-02-2018,518.900024,1545470.0
15-02-2018,513.034973,1041970.0
16-02-2018,505.825012,884680.0
19-02-2018,500.075012,1469280.0
20-02-2018,501.429993,1078990.0
21-02-2018,497.345001,1008450.0
22-02-2018,495.184998,1234530.0
23-02-2018,501.964996,1363960.0
26-02-2018,519.294983,1692300.0
27-02-2018,512.13501,829610.0
28-02-2018,505.170013,1304850.0
01-03-2018,499.940002,849160.0
05-03-2018,503.744995,1141330.0
06-03-2018,498.065002,868420.0
07-03-2018,483.61499,1237700.0
08-03-2018,486.459991,1023510.0
09-03-2018,496.625,1400740.0
12-03-2018,504.005005,1077040.0
13-03-2018,509.839996,925700.0
14-03-2018,511.160004,789750.0
15-03-2018,503.450012,822930.0
16-03-2018,501.13501,1782450.0
19-03-2018,496.345001,842920.0
20-03-2018,508.084991,1077770.0
21-03-2018,513.150024,999530.0
22-03-2018,511.984985,739660.0
23-03-2018,512.669983,1737720.0
26-03-2018,515.10498,1264820.0
27-03-2018,525.89502,1297190.0
28-03-2018,517.155029,12294620.0
02-04-2018,526.73999,2394740.0
03-04-2018,538.159973,1897500.0
04-04-2018,522.85498,1887800.0
05-04-2018,544.38501,2053870.0
06-04-2018,548.424988,1216930.0
09-04-2018,556.130005,1376360.0
10-04-2018,541.289978,1579070.0
11-04-2018,542.02002,1462510.0
12-04-2018,542.075012,796540.0
13-04-2018,531.679993,1798690.0
16-04-2018,538.61499,801130.0
17-04-2018,542.609985,1297340.0
