Date,Close,Volume
17-11-2017,400.950012,6515843.0
20-11-2017,398.600006,4437937.0
21-11-2017,400.799988,5418727.0
22-11-2017,414.5,5170814.0
23-11-2017,407.100006,3903036.0
24-11-2017,404.600006,1374660.0
27-11-2017,399.5,2993007.0
28-11-2017,396.950012,6013556.0
29-11-2017,403.450012,5205458.0
30-11-2017,398.0,5552149.0
01-12-2017,386.75,1836997.0
04-12-2017,388.149994,3650818.0
05-12-2017,388.850006,5100915.0
06-12-2017,385.75,4212760.0
07-12-2017,389.700012,6934180.0
08-12-2017,393.399994,3282945.0
11-12-2017,391.75,3457130.0
12-12-2017,402.5,6686699.0
13-12-2017,394.0,5035855.0
14-12-2017,395.100006,3587939.0
15-12-2017,401.350006,4643671.0
18-12-2017,404.600006,9127457.0
19-12-2017,405.799988,2700184.0
20-12-2017,404.399994,4228842.0
21-12-2017,402.299988,3336146.0
22-12-2017,402.149994,2449944.0
26-12-2017,404.549988,3466595.0
27-12-2017,404.200012,4355090.0
28-12-2017,398.700012,4180605.0
29-12-2017,405.649994,3574054.0
01-01-2018,399.649994,2701537.0
02-01-2018,397.399994,1322980.0
03-01-2018,407.649994,4679468.0
04-01-2018,409.850006,1990506.0
05-01-2018,423.799988,5448214.0
08-01-2018,422.899994,3447843.0
09-01-2018,421.100006,2509904.0
10-01-2018,423.450012,4253925.0
11-01-2018,425.5,4415043.0
12-01-2018,423.299988,2581486.0
15-01-2018,420.600006,1599208.0
16-01-2018,423.549988,2318100.0
17-01-2018,433.399994,6715953.0
18-01-2018,416.25,8794103.0
19-01-2018,433.450012,7588904.0
22-01-2018,438.049988,7092514.0
23-01-2018,438.399994,4659591.0
24-01-2018,448.75,5201505.0
25-01-2018,436.5,6792843.0
29-01-2018,436.649994,2126497.0
30-01-2018,428.25,2389618.0
31-01-2018,428.850006,2734628.0
01-02-2018,428.75,1681704.0
02-02-2018,417.950012,4265914.0
05-02-2018,408.200012,2936554.0
06-02-2018,404.799988,2963450.0
07-02-2018,407.0,2592845.0
08-02-2018,405.100006,2952821.0
09-02-2018,399.0,2936187.0
12-02-2018,403.350006,1249277.0
14-02-2018,413.0,3001847.0
15-02-2018,411.700012,3293138.0
16-02-2018,405.450012,1740283.0
19-02-2018,393.850006,2140756.0
20-02-2018,394.899994,2045167.0
21-02-2018,395.600006,1800533.0
22-02-2018,404.0,4726021.0
23-02-2018,406.5,1953157.0
26-02-2018,415.049988,2299169.0
27-02-2018,410.450012,1334518.0
28-02-2018,408.350006,2823115.0
01-03-2018,406.100006,1216685.0
05-03-2018,403.950012,3665892.0
06-03-2018,405.25,3321338.0
07-03-2018,376.950012,6951930.0
08-03-2018,387.950012,11040375.0
09-03-2018,377.899994,5352078.0
12-03-2018,386.600006,3693431.0
13-03-2018,385.200012,2175696.0
14-03-2018,382.100006,3616289.0
15-03-2018,382.149994,1818766.0
16-03-2018,370.5,4972566.0
19-03-2018,364.299988,5253759.0
20-03-2018,370.0,1780257.0
21-03-2018,363.700012,2296120.0
22-03-2018,358.25,3443184.0
23-03-2018,362.399994,4518979.0
26-03-2018,365.149994,3884338.0
27-03-2018,365.5,2631162.0
28-03-2018,354.100006,4766456.0
02-04-2018,369.700012,2978988.0
03-04-2018,366.399994,2679172.0
04-04-2018,367.799988,5611445.0
05-04-2018,375.950012,3648555.0
06-04-2018,379.299988,2037081.0
09-04-2018,377.350006,1571745.0
10-04-2018,387.25,3493681.0
11-04-2018,377.899994,2045552.0
12-04-2018,372.350006,3609657.0
13-04-2018,383.100006,6485732.0
16-04-2018,387.5,2682231.0
17-04-2018,383.399994,3770554.0
18-04-2018,384.950012,2568988.0
19-04-2018,386.549988,2848405.0
20-04-2018,381.149994,2178241.0
23-04-2018,386.350006,3614484.0
24-04-2018,392.25,3093161.0
25-04-2018,391.899994,3205946.0
