Date,Close
01-01-2019,219.100006
02-01-2019,214.600006
03-01-2019,210.050003
04-01-2019,213.800003
07-01-2019,214.949997
08-01-2019,215.149994
09-01-2019,212.600006
10-01-2019,214.149994
11-01-2019,211.899994
14-01-2019,213.5
15-01-2019,214.300003
16-01-2019,216.449997
17-01-2019,218.149994
18-01-2019,216.25
21-01-2019,210.5
22-01-2019,212.100006
23-01-2019,210.600006
24-01-2019,210.800003
25-01-2019,207.050003
28-01-2019,209.25
29-01-2019,204.850006
30-01-2019,204.5
31-01-2019,203.800003
01-02-2019,204.100006
04-02-2019,199.850006
05-02-2019,185.949997
06-02-2019,188.449997
07-02-2019,191.100006
08-02-2019,185.699997
11-02-2019,179.75
12-02-2019,186.550003
14-02-2019,188.899994
15-02-2019,186.149994
18-02-2019,182.75
19-02-2019,184.5
20-02-2019,188.699997
21-02-2019,190.649994
22-02-2019,189.25
25-02-2019,191.100006
26-02-2019,191.649994
27-02-2019,192.699997
28-02-2019,193.699997
01-03-2019,197.300003
05-03-2019,197.550003
06-03-2019,197.949997
07-03-2019,196.600006
08-03-2019,193.199997
11-03-2019,202.5
12-03-2019,204.899994
13-03-2019,202.850006
14-03-2019,206.199997
15-03-2019,203.199997
18-03-2019,200.25
19-03-2019,203.300003
20-03-2019,198.100006
22-03-2019,195.75
25-03-2019,196.649994
26-03-2019,196.050003
27-03-2019,196.600006
28-03-2019,198.949997
01-04-2019,208.100006
02-04-2019,211.899994
03-04-2019,208.350006
04-04-2019,211.350006
05-04-2019,211.300003
08-04-2019,211.699997
09-04-2019,210.25
10-04-2019,208.800003
11-04-2019,214.600006
12-04-2019,215.149994
15-04-2019,216.649994
16-04-2019,215.699997
18-04-2019,208.850006
22-04-2019,209.350006
23-04-2019,209.600006
24-04-2019,208.899994
25-04-2019,211.199997
26-04-2019,213.199997
30-04-2019,209.199997
02-05-2019,206.300003
03-05-2019,204.0
06-05-2019,202.649994
07-05-2019,199.75
08-05-2019,199.449997
09-05-2019,198.600006
10-05-2019,198.5
13-05-2019,199.850006
14-05-2019,200.25
15-05-2019,199.25
16-05-2019,220.800003
17-05-2019,235.399994
20-05-2019,235.850006
21-05-2019,232.5
22-05-2019,234.050003
23-05-2019,230.300003
24-05-2019,234.899994
27-05-2019,233.399994
28-05-2019,237.300003
29-05-2019,234.350006
