Date,Close
01-01-2019,2319.51001
02-01-2019,2116.22998
03-01-2019,2021.14502
04-01-2019,2010.359985
07-01-2019,1983.040039
08-01-2019,2004.464966
09-01-2019,2029.10498
10-01-2019,2055.610107
11-01-2019,2050.76001
14-01-2019,2048.040039
15-01-2019,2063.814941
16-01-2019,2073.570068
17-01-2019,2036.994995
18-01-2019,2012.275024
21-01-2019,2002.800049
22-01-2019,2002.359985
23-01-2019,2008.915039
24-01-2019,2011.560059
25-01-2019,2004.994995
28-01-2019,1998.73999
29-01-2019,1887.724976
30-01-2019,1891.915039
31-01-2019,1900.574951
01-02-2019,1966.339966
04-02-2019,2012.829956
05-02-2019,2047.964966
06-02-2019,2110.425049
07-02-2019,2190.419922
08-02-2019,2084.73999
11-02-2019,2075.314941
12-02-2019,2113.75
14-02-2019,2001.640015
15-02-2019,2023.410034
18-02-2019,2015.52002
19-02-2019,2040.97998
20-02-2019,2052.85498
21-02-2019,2044.744995
22-02-2019,2059.544922
25-02-2019,2070.47998
26-02-2019,2062.0
27-02-2019,2040.775024
28-02-2019,1986.910034
01-03-2019,1994.86499
05-03-2019,2150.540039
06-03-2019,2150.39502
07-03-2019,2152.149902
08-03-2019,2187.10498
11-03-2019,2297.245117
12-03-2019,2246.195068
13-03-2019,2277.725098
14-03-2019,2261.98999
15-03-2019,2261.235107
18-03-2019,2225.139893
19-03-2019,2175.909912
20-03-2019,2133.800049
22-03-2019,2144.685059
25-03-2019,2115.13501
26-03-2019,2138.199951
27-03-2019,2097.415039
28-03-2019,2089.899902
01-04-2019,2004.839966
02-04-2019,2058.350098
03-04-2019,2020.27002
04-04-2019,2048.955078
05-04-2019,2098.030029
08-04-2019,2061.264893
09-04-2019,2094.709961
10-04-2019,2097.375
11-04-2019,2099.814941
12-04-2019,2136.11499
15-04-2019,2133.195068
16-04-2019,2127.054932
18-04-2019,2102.389893
22-04-2019,2040.084961
23-04-2019,2031.48999
24-04-2019,2053.155029
25-04-2019,2034.02002
26-04-2019,2033.064941
30-04-2019,2036.829956
02-05-2019,2056.51001
03-05-2019,2035.234985
06-05-2019,2034.98999
07-05-2019,2035.319946
08-05-2019,2033.655029
09-05-2019,2036.089966
10-05-2019,2035.400024
13-05-2019,1875.175049
14-05-2019,1923.089966
15-05-2019,1999.775024
16-05-2019,2030.525024
17-05-2019,2093.699951
20-05-2019,2129.719971
21-05-2019,2090.175049
22-05-2019,2122.465088
23-05-2019,2032.11499
24-05-2019,2085.064941
27-05-2019,2088.735107
28-05-2019,2079.01001
29-05-2019,2042.375
30-05-2019,1989.150024
31-05-2019,1994.775024
03-06-2019,1994.814941
04-06-2019,2004.344971
06-06-2019,2008.380005
07-06-2019,1999.775024
10-06-2019,2013.14502
11-06-2019,2013.199951
12-06-2019,2010.594971
13-06-2019,2016.204956
14-06-2019,1976.704956
17-06-2019,1972.785034
18-06-2019,1973.185059
19-06-2019,1979.069946
20-06-2019,1979.314941
21-06-2019,1971.920044
24-06-2019,1909.819946
25-06-2019,1911.685059
26-06-2019,1915.185059
27-06-2019,1947.930054
28-06-2019,1913.880005
01-07-2019,1962.530029
02-07-2019,2013.744995
03-07-2019,1965.01001
04-07-2019,1982.540039
05-07-2019,1964.51001
08-07-2019,1903.290039
09-07-2019,1903.859985
10-07-2019,1875.099976
11-07-2019,1903.415039
12-07-2019,1895.530029
15-07-2019,1883.38501
16-07-2019,1904.125
17-07-2019,1843.369995
18-07-2019,1840.599976
19-07-2019,1766.400024
22-07-2019,1707.199951
23-07-2019,1709.844971
24-07-2019,1638.10498
25-07-2019,1643.685059
26-07-2019,1718.655029
29-07-2019,1638.810059
30-07-2019,1616.35498
31-07-2019,1634.805054
01-08-2019,1656.280029
02-08-2019,1690.5
05-08-2019,1650.400024
06-08-2019,1701.074951
07-08-2019,1645.665039
08-08-2019,1681.165039
09-08-2019,1758.724976
13-08-2019,1664.5
14-08-2019,1657.464966
16-08-2019,1660.045044
19-08-2019,1633.77002
20-08-2019,1589.574951
21-08-2019,1600.050049
22-08-2019,1552.334961
23-08-2019,1538.344971
26-08-2019,1554.819946
27-08-2019,1599.540039
28-08-2019,1629.744995
29-08-2019,1653.800049
30-08-2019,1625.844971
03-09-2019,1577.579956
04-09-2019,1564.23999
05-09-2019,1575.420044
06-09-2019,1640.724976
09-09-2019,1620.675049
11-09-2019,1701.36499
12-09-2019,1668.055054
13-09-2019,1668.939941
16-09-2019,1676.430054
17-09-2019,1628.494995
18-09-2019,1603.040039
19-09-2019,1575.25
20-09-2019,1786.02002
23-09-2019,1923.935059
24-09-2019,1843.425049
25-09-2019,1760.01001
26-09-2019,1791.155029
27-09-2019,1779.23999
30-09-2019,1776.52002
01-10-2019,1782.685059
03-10-2019,1828.464966
04-10-2019,1799.900024
07-10-2019,1800.060059
09-10-2019,1823.935059
10-10-2019,1805.25
11-10-2019,1820.11499
14-10-2019,1832.795044
15-10-2019,1919.910034
16-10-2019,1922.060059
17-10-2019,2049.185059
18-10-2019,2027.589966
22-10-2019,1997.88501
23-10-2019,2052.120117
24-10-2019,2103.235107
25-10-2019,2132.175049
27-10-2019,2132.36499
29-10-2019,2204.939941
30-10-2019,2251.149902
31-10-2019,2253.810059
01-11-2019,2197.61499
04-11-2019,2174.070068
05-11-2019,2128.715088
06-11-2019,2160.554932
07-11-2019,2142.39502
08-11-2019,2168.965088
11-11-2019,2137.689941
13-11-2019,2135.219971
14-11-2019,2155.814941
15-11-2019,2132.405029
18-11-2019,2147.73999
19-11-2019,2174.735107
20-11-2019,2148.97998
21-11-2019,2195.459961
22-11-2019,2275.320068
25-11-2019,2326.129883
26-11-2019,2280.570068
27-11-2019,2302.165039
28-11-2019,2309.159912
29-11-2019,2288.139893
02-12-2019,2171.310059
03-12-2019,2137.274902
04-12-2019,2140.800049
05-12-2019,2141.705078
06-12-2019,2092.0
09-12-2019,2099.715088
10-12-2019,2125.919922
11-12-2019,2154.179932
12-12-2019,2195.35498
13-12-2019,2203.475098
16-12-2019,2165.100098
17-12-2019,2170.495117
18-12-2019,2173.584961
19-12-2019,2242.715088
20-12-2019,2222.11499
23-12-2019,2217.61499
24-12-2019,2186.86499
26-12-2019,2204.570068
27-12-2019,2222.235107
30-12-2019,2278.449951
31-12-2019,2251.524902
01-01-2020,2207.580078
02-01-2020,2160.084961
03-01-2020,2118.925049
06-01-2020,2086.044922
07-01-2020,2080.379883
08-01-2020,1989.219971
09-01-2020,2032.890015
10-01-2020,2043.275024
13-01-2020,2028.0
14-01-2020,2048.969971
15-01-2020,2062.47998
16-01-2020,2153.625
17-01-2020,2129.219971
20-01-2020,2136.51001
21-01-2020,2105.655029
22-01-2020,2110.0
23-01-2020,2091.574951
24-01-2020,2093.080078
27-01-2020,2109.52002
28-01-2020,2108.665039
29-01-2020,2019.224976
30-01-2020,2034.030029
31-01-2020,2028.930054
03-02-2020,1988.344971
04-02-2020,1951.265015
05-02-2020,1948.704956
06-02-2020,2039.119995
07-02-2020,1973.630005
10-02-2020,1905.724976
11-02-2020,1900.925049
12-02-2020,1927.785034
13-02-2020,1935.530029
14-02-2020,1870.35498
17-02-2020,1853.589966
18-02-2020,1876.035034
19-02-2020,1887.52002
20-02-2020,1884.86499
24-02-2020,1794.994995
25-02-2020,1753.22998
26-02-2020,1715.694946
27-02-2020,1705.339966
28-02-2020,1660.234985
02-03-2020,1701.339966
03-03-2020,1788.844971
04-03-2020,1725.420044
05-03-2020,1777.535034
06-03-2020,1774.35498
09-03-2020,1788.579956
11-03-2020,1775.359985
12-03-2020,1687.775024
13-03-2020,1767.214966
16-03-2020,1649.369995
17-03-2020,1706.109985
