Date,Close
01-01-2019,1902.800049
02-01-2019,1923.300049
03-01-2019,1899.949951
04-01-2019,1876.849976
07-01-2019,1897.900024
08-01-2019,1893.550049
09-01-2019,1886.949951
10-01-2019,1888.550049
11-01-2019,1842.550049
14-01-2019,1813.25
15-01-2019,1867.800049
16-01-2019,1870.150024
17-01-2019,1894.300049
18-01-2019,1900.650024
21-01-2019,1908.699951
22-01-2019,1901.900024
23-01-2019,1875.599976
24-01-2019,1901.550049
25-01-2019,1920.800049
28-01-2019,1955.0
29-01-2019,1982.75
30-01-2019,1981.400024
31-01-2019,2014.099976
01-02-2019,2029.949951
04-02-2019,2050.25
05-02-2019,2044.550049
06-02-2019,2074.800049
07-02-2019,2082.899902
08-02-2019,2061.399902
11-02-2019,2065.899902
12-02-2019,2051.600098
14-02-2019,2044.599976
15-02-2019,2029.699951
18-02-2019,1970.300049
19-02-2019,1904.800049
20-02-2019,1914.75
21-02-2019,1914.199951
22-02-2019,1925.650024
25-02-2019,1985.150024
26-02-2019,2038.699951
27-02-2019,2058.100098
28-02-2019,1983.449951
01-03-2019,1995.400024
05-03-2019,1988.099976
06-03-2019,1999.599976
07-03-2019,2013.300049
08-03-2019,2022.699951
11-03-2019,2014.800049
12-03-2019,2012.449951
13-03-2019,2000.5
14-03-2019,1987.400024
15-03-2019,2039.949951
18-03-2019,2022.800049
19-03-2019,2022.800049
20-03-2019,2015.050049
22-03-2019,2005.650024
25-03-2019,1984.25
26-03-2019,1982.650024
27-03-2019,1967.900024
28-03-2019,2000.300049
01-04-2019,2031.650024
02-04-2019,2079.300049
03-04-2019,2079.300049
04-04-2019,2014.5
05-04-2019,2048.300049
08-04-2019,2070.75
09-04-2019,2091.5
10-04-2019,2040.25
11-04-2019,2019.5
12-04-2019,2014.5
15-04-2019,2113.300049
16-04-2019,2131.800049
18-04-2019,2150.050049
22-04-2019,2161.449951
23-04-2019,2155.050049
24-04-2019,2183.449951
25-04-2019,2195.0
26-04-2019,2238.550049
30-04-2019,2260.350098
02-05-2019,2215.399902
03-05-2019,2132.0
06-05-2019,2157.850098
07-05-2019,2151.949951
08-05-2019,2152.850098
