Date,Close
01-01-2019,1266.400024
02-01-2019,1258.75
03-01-2019,1266.650024
04-01-2019,1293.0
07-01-2019,1282.099976
08-01-2019,1249.5
09-01-2019,1267.400024
10-01-2019,1285.400024
11-01-2019,1292.699951
14-01-2019,1322.599976
15-01-2019,1329.150024
16-01-2019,1347.599976
17-01-2019,1352.949951
18-01-2019,1366.300049
21-01-2019,1326.050049
22-01-2019,1293.800049
23-01-2019,1293.849976
24-01-2019,1314.650024
25-01-2019,1292.300049
28-01-2019,1265.800049
29-01-2019,1299.650024
30-01-2019,1319.599976
31-01-2019,1325.650024
01-02-2019,1341.25
04-02-2019,1296.75
05-02-2019,1290.849976
06-02-2019,1304.050049
07-02-2019,1295.849976
08-02-2019,1257.849976
11-02-2019,1121.900024
12-02-2019,1132.25
14-02-2019,1152.349976
15-02-2019,1142.800049
18-02-2019,1116.849976
19-02-2019,1116.400024
20-02-2019,1129.599976
21-02-2019,1152.199951
22-02-2019,1146.199951
25-02-2019,1187.449951
26-02-2019,1157.349976
27-02-2019,1149.300049
28-02-2019,1140.900024
01-03-2019,1151.849976
05-03-2019,1191.900024
06-03-2019,1192.75
07-03-2019,1186.949951
08-03-2019,1171.900024
11-03-2019,1204.050049
12-03-2019,1157.25
13-03-2019,1117.599976
14-03-2019,1131.949951
15-03-2019,1124.150024
18-03-2019,1119.650024
19-03-2019,1139.900024
20-03-2019,1166.0
22-03-2019,1150.599976
25-03-2019,1147.050049
26-03-2019,1151.900024
27-03-2019,1153.75
28-03-2019,1182.949951
01-04-2019,1269.5
02-04-2019,1255.300049
03-04-2019,1259.75
04-04-2019,1256.25
05-04-2019,1245.0
08-04-2019,1237.099976
09-04-2019,1259.550049
10-04-2019,1246.25
11-04-2019,1240.400024
12-04-2019,1264.300049
15-04-2019,1271.400024
16-04-2019,1275.199951
18-04-2019,1271.599976
22-04-2019,1232.050049
23-04-2019,1242.900024
24-04-2019,1228.800049
25-04-2019,1246.25
26-04-2019,1239.199951
30-04-2019,1216.5
02-05-2019,1194.550049
03-05-2019,1199.300049
06-05-2019,1190.300049
07-05-2019,1164.949951
08-05-2019,1170.300049
09-05-2019,1169.599976
10-05-2019,1186.550049
13-05-2019,1172.300049
14-05-2019,1142.5
15-05-2019,1156.449951
16-05-2019,1136.449951
17-05-2019,1141.199951
20-05-2019,1198.300049
21-05-2019,1172.699951
22-05-2019,1162.949951
23-05-2019,1150.099976
24-05-2019,1170.5
27-05-2019,1198.800049
28-05-2019,1190.800049
29-05-2019,1203.300049
30-05-2019,1203.0
31-05-2019,1238.800049
03-06-2019,1357.300049
04-06-2019,1332.300049
06-06-2019,1342.150024
07-06-2019,1398.199951
10-06-2019,1379.099976
11-06-2019,1379.949951
12-06-2019,1381.75
13-06-2019,1374.300049
14-06-2019,1370.599976
17-06-2019,1361.050049
18-06-2019,1354.699951
19-06-2019,1351.75
20-06-2019,1374.300049
21-06-2019,1348.25
24-06-2019,1344.650024
25-06-2019,1324.849976
26-06-2019,1307.949951
27-06-2019,1312.449951
28-06-2019,1359.199951
01-07-2019,1370.699951
02-07-2019,1356.050049
03-07-2019,1341.599976
04-07-2019,1325.449951
05-07-2019,1306.650024
08-07-2019,1303.25
09-07-2019,1328.650024
10-07-2019,1318.150024
11-07-2019,1315.300049
12-07-2019,1363.25
15-07-2019,1385.699951
16-07-2019,1390.199951
17-07-2019,1383.800049
18-07-2019,1388.050049
19-07-2019,1373.449951
22-07-2019,1364.650024
23-07-2019,1366.0
24-07-2019,1335.449951
25-07-2019,1343.599976
26-07-2019,1363.050049
29-07-2019,1365.849976
30-07-2019,1333.599976
31-07-2019,1351.599976
01-08-2019,1365.550049
02-08-2019,1310.199951
05-08-2019,1301.650024
06-08-2019,1340.25
07-08-2019,1314.650024
08-08-2019,1334.400024
09-08-2019,1358.800049
13-08-2019,1322.5
14-08-2019,1360.199951
16-08-2019,1470.599976
19-08-2019,1483.949951
20-08-2019,1475.099976
21-08-2019,1466.0
22-08-2019,1451.099976
23-08-2019,1440.849976
26-08-2019,1461.0
27-08-2019,1475.550049
28-08-2019,1521.400024
29-08-2019,1518.349976
30-08-2019,1508.150024
03-09-2019,1493.449951
04-09-2019,1496.900024
05-09-2019,1497.0
06-09-2019,1500.199951
09-09-2019,1494.099976
11-09-2019,1497.199951
12-09-2019,1458.75
13-09-2019,1458.150024
16-09-2019,1435.849976
17-09-2019,1415.050049
18-09-2019,1433.900024
19-09-2019,1412.699951
20-09-2019,1469.349976
23-09-2019,1470.5
24-09-2019,1453.099976
25-09-2019,1427.550049
26-09-2019,1429.199951
27-09-2019,1400.550049
30-09-2019,1395.5
01-10-2019,1369.25
03-10-2019,1379.099976
04-10-2019,1400.449951
07-10-2019,1410.650024
09-10-2019,1425.050049
10-10-2019,1412.25
11-10-2019,1448.099976
14-10-2019,1451.75
15-10-2019,1483.75
16-10-2019,1483.199951
17-10-2019,1487.300049
18-10-2019,1507.849976
22-10-2019,1519.400024
23-10-2019,1513.75
24-10-2019,1536.800049
25-10-2019,1519.349976
27-10-2019,1529.650024
29-10-2019,1431.0
30-10-2019,1461.949951
31-10-2019,1484.800049
01-11-2019,1460.0
04-11-2019,1414.75
05-11-2019,1414.949951
06-11-2019,1413.900024
07-11-2019,1463.900024
08-11-2019,1418.599976
11-11-2019,1419.0
13-11-2019,1388.650024
14-11-2019,1419.150024
15-11-2019,1397.25
18-11-2019,1403.949951
19-11-2019,1410.949951
20-11-2019,1421.550049
21-11-2019,1455.449951
22-11-2019,1451.599976
25-11-2019,1450.349976
26-11-2019,1458.400024
27-11-2019,1463.949951
28-11-2019,1444.5
29-11-2019,1441.199951
02-12-2019,1416.25
03-12-2019,1404.400024
04-12-2019,1470.25
05-12-2019,1483.199951
06-12-2019,1465.0
09-12-2019,1411.800049
10-12-2019,1373.949951
11-12-2019,1390.449951
12-12-2019,1385.5
13-12-2019,1353.0
16-12-2019,1370.550049
17-12-2019,1363.650024
18-12-2019,1384.849976
19-12-2019,1396.400024
20-12-2019,1379.199951
23-12-2019,1386.25
24-12-2019,1375.449951
26-12-2019,1379.599976
27-12-2019,1418.099976
30-12-2019,1418.900024
31-12-2019,1442.0
01-01-2020,1426.349976
02-01-2020,1494.650024
03-01-2020,1486.099976
06-01-2020,1462.5
07-01-2020,1478.699951
08-01-2020,1473.650024
09-01-2020,1479.599976
10-01-2020,1485.900024
13-01-2020,1483.449951
14-01-2020,1493.300049
15-01-2020,1511.949951
16-01-2020,1591.550049
17-01-2020,1618.599976
20-01-2020,1629.550049
21-01-2020,1626.199951
22-01-2020,1634.449951
23-01-2020,1686.900024
24-01-2020,1668.699951
27-01-2020,1696.050049
28-01-2020,1677.75
29-01-2020,1688.0
30-01-2020,1690.800049
31-01-2020,1660.199951
03-02-2020,1695.849976
04-02-2020,1671.050049
05-02-2020,1657.449951
06-02-2020,1645.050049
07-02-2020,1663.150024
10-02-2020,1665.699951
11-02-2020,1697.949951
12-02-2020,1683.599976
13-02-2020,1695.5
14-02-2020,1704.400024
17-02-2020,1715.050049
18-02-2020,1774.900024
19-02-2020,1780.5
20-02-2020,1800.699951
24-02-2020,1797.449951
25-02-2020,1790.449951
26-02-2020,1767.199951
27-02-2020,1795.400024
28-02-2020,1735.800049
02-03-2020,1728.550049
03-03-2020,1725.699951
04-03-2020,1755.25
05-03-2020,1727.199951
06-03-2020,1688.900024
09-03-2020,1640.900024
11-03-2020,1629.25
12-03-2020,1508.0
13-03-2020,1513.650024
16-03-2020,1472.800049
17-03-2020,1426.75
18-03-2020,1282.699951
19-03-2020,1180.099976
20-03-2020,1362.949951
23-03-2020,1158.650024
24-03-2020,1156.0
25-03-2020,1183.75
26-03-2020,1215.849976
27-03-2020,1167.0
30-03-2020,1098.25
31-03-2020,1139.050049
01-04-2020,1088.849976
03-04-2020,1189.550049
07-04-2020,1225.949951
08-04-2020,1263.949951
09-04-2020,1279.849976
13-04-2020,1279.400024
15-04-2020,1360.550049
16-04-2020,1423.449951
17-04-2020,1374.099976
20-04-2020,1450.949951
21-04-2020,1351.150024
22-04-2020,1348.300049
23-04-2020,1384.050049
24-04-2020,1359.5
27-04-2020,1418.900024
28-04-2020,1426.449951
29-04-2020,1417.949951
30-04-2020,1394.349976
04-05-2020,1371.75
05-05-2020,1347.599976
06-05-2020,1305.75
07-05-2020,1271.150024
08-05-2020,1314.800049
11-05-2020,1304.199951
12-05-2020,1301.099976
13-05-2020,1284.550049
14-05-2020,1294.400024
15-05-2020,1355.300049
18-05-2020,1266.050049
19-05-2020,1274.25
20-05-2020,1288.449951
21-05-2020,1280.300049
22-05-2020,1280.0
26-05-2020,1321.75
27-05-2020,1337.599976
28-05-2020,1337.050049
29-05-2020,1356.949951
01-06-2020,1373.300049
02-06-2020,1360.650024
03-06-2020,1349.800049
04-06-2020,1364.25
05-06-2020,1359.050049
08-06-2020,1364.050049
09-06-2020,1364.550049
10-06-2020,1355.650024
11-06-2020,1347.550049
12-06-2020,1403.599976
15-06-2020,1410.699951
16-06-2020,1372.75
17-06-2020,1352.349976
18-06-2020,1347.449951
19-06-2020,1370.699951
22-06-2020,1398.300049
23-06-2020,1416.099976
24-06-2020,1411.800049
25-06-2020,1437.5
26-06-2020,1388.150024
29-06-2020,1365.050049
30-06-2020,1349.849976
01-07-2020,1319.650024
02-07-2020,1362.550049
03-07-2020,1379.800049
06-07-2020,1410.050049
07-07-2020,1419.25
08-07-2020,1393.849976
09-07-2020,1404.0
10-07-2020,1402.449951
13-07-2020,1431.449951
14-07-2020,1441.75
15-07-2020,1465.25
16-07-2020,1436.599976
17-07-2020,1499.199951
20-07-2020,1485.099976
21-07-2020,1500.099976
22-07-2020,1481.150024
23-07-2020,1531.300049
24-07-2020,1512.050049
27-07-2020,1508.349976
28-07-2020,1599.199951
29-07-2020,1641.300049
30-07-2020,1716.150024
31-07-2020,1674.599976
03-08-2020,1574.349976
04-08-2020,1653.949951
05-08-2020,1676.25
06-08-2020,1693.449951
07-08-2020,1743.199951
10-08-2020,1785.150024
11-08-2020,1750.75
12-08-2020,1707.0
13-08-2020,1725.099976
14-08-2020,1707.349976
17-08-2020,1704.400024
18-08-2020,1697.150024
19-08-2020,1685.0
20-08-2020,1693.199951
21-08-2020,1677.5
24-08-2020,1690.550049
