Date,Close
01-01-2019,1595.599976
02-01-2019,1576.599976
03-01-2019,1560.099976
04-01-2019,1548.199951
07-01-2019,1559.150024
08-01-2019,1577.75
09-01-2019,1601.75
10-01-2019,1565.900024
11-01-2019,1515.150024
14-01-2019,1484.050049
15-01-2019,1495.199951
16-01-2019,1526.699951
17-01-2019,1523.0
18-01-2019,1516.900024
21-01-2019,1507.599976
22-01-2019,1501.599976
23-01-2019,1495.0
24-01-2019,1490.300049
25-01-2019,1484.900024
28-01-2019,1443.699951
29-01-2019,1461.849976
30-01-2019,1476.099976
31-01-2019,1505.550049
01-02-2019,1515.150024
04-02-2019,1504.650024
05-02-2019,1541.75
06-02-2019,1526.050049
07-02-2019,1514.949951
08-02-2019,1499.050049
11-02-2019,1511.0
12-02-2019,1497.199951
14-02-2019,1517.5
15-02-2019,1509.5
18-02-2019,1517.0
19-02-2019,1480.5
20-02-2019,1480.800049
21-02-2019,1471.550049
22-02-2019,1462.800049
25-02-2019,1491.199951
26-02-2019,1478.099976
27-02-2019,1476.699951
28-02-2019,1473.849976
01-03-2019,1514.099976
05-03-2019,1541.599976
06-03-2019,1534.849976
07-03-2019,1531.25
08-03-2019,1518.0
11-03-2019,1514.599976
12-03-2019,1569.050049
13-03-2019,1636.349976
14-03-2019,1682.699951
15-03-2019,1703.25
18-03-2019,1715.800049
19-03-2019,1725.199951
20-03-2019,1713.400024
22-03-2019,1698.599976
25-03-2019,1683.550049
26-03-2019,1714.650024
27-03-2019,1804.25
28-03-2019,1821.099976
01-04-2019,1743.050049
02-04-2019,1774.550049
03-04-2019,1773.599976
04-04-2019,1736.150024
05-04-2019,1767.949951
08-04-2019,1751.0
09-04-2019,1767.099976
10-04-2019,1747.449951
11-04-2019,1740.650024
12-04-2019,1736.800049
15-04-2019,1748.900024
16-04-2019,1815.150024
18-04-2019,1764.300049
22-04-2019,1691.0
23-04-2019,1651.349976
24-04-2019,1699.25
25-04-2019,1683.449951
26-04-2019,1698.849976
30-04-2019,1606.5
02-05-2019,1561.300049
03-05-2019,1556.599976
06-05-2019,1528.25
07-05-2019,1515.800049
08-05-2019,1488.75
09-05-2019,1476.550049
10-05-2019,1439.900024
13-05-2019,1393.300049
14-05-2019,1432.699951
15-05-2019,1379.0
16-05-2019,1358.199951
17-05-2019,1373.550049
20-05-2019,1494.650024
21-05-2019,1447.75
22-05-2019,1518.900024
23-05-2019,1598.75
24-05-2019,1648.900024
27-05-2019,1612.800049
28-05-2019,1619.650024
29-05-2019,1608.650024
30-05-2019,1586.900024
31-05-2019,1605.349976
03-06-2019,1662.650024
04-06-2019,1638.0
06-06-2019,1522.650024
07-06-2019,1552.199951
10-06-2019,1551.650024
11-06-2019,1590.599976
12-06-2019,1569.849976
13-06-2019,1488.849976
14-06-2019,1426.800049
