Date,Close,Volume
03-01-2000,38.944569,28802010.0
04-01-2000,42.062302,61320457.0
05-01-2000,43.710136,173426953.0
06-01-2000,45.54364,101355113.0
07-01-2000,48.669109,128426756.0
10-01-2000,47.733013,86714866.0
11-01-2000,44.638493,81074352.0
12-01-2000,46.680878,78264129.0
13-01-2000,48.251347,110363002.0
14-01-2000,48.93988,86996234.0
17-01-2000,47.771698,69343031.0
18-01-2000,48.614956,65168824.0
19-01-2000,49.450478,74204601.0
20-01-2000,48.406075,99716250.0
21-01-2000,50.494877,110757441.0
24-01-2000,50.463932,85074833.0
25-01-2000,49.504631,63033619.0
26-01-2000,49.504631,0.0
27-01-2000,51.825523,97039553.0
28-01-2000,52.351589,75838844.0
31-01-2000,50.773384,65866896.0
01-02-2000,51.686268,69204877.0
02-02-2000,52.630096,64312647.0
03-02-2000,52.862186,43764594.0
04-02-2000,53.249001,45932185.0
07-02-2000,53.163902,52955762.0
08-02-2000,52.978233,41561566.0
09-02-2000,54.216042,73916538.0
10-02-2000,55.043827,69752781.0
11-02-2000,56.212009,52710076.0
14-02-2000,54.479076,33138542.0
15-02-2000,53.279949,52507848.0
16-02-2000,53.867908,50905372.0
17-02-2000,54.858154,49576753.0
18-02-2000,54.06905,32513360.0
21-02-2000,53.481091,19029776.0
22-02-2000,51.732685,46483688.0
23-02-2000,51.028683,31227592.0
24-02-2000,52.104031,36605791.0
25-02-2000,50.84301,25284007.0
28-02-2000,51.539276,32483223.0
29-02-2000,48.096622,64437118.0
01-03-2000,49.017242,69580276.0
02-03-2000,45.141354,81022150.0
03-03-2000,41.536232,29967630.0
06-03-2000,39.292706,67414030.0
07-03-2000,37.490143,61789492.0
08-03-2000,36.043453,46898188.0
09-03-2000,35.788158,35842630.0
10-03-2000,33.552364,42637713.0
13-03-2000,31.440351,69577129.0
14-03-2000,33.91597,65317454.0
15-03-2000,36.631413,36911809.0
16-03-2000,36.337437,68277374.0
17-03-2000,36.337437,0.0
20-03-2000,36.337437,0.0
21-03-2000,36.809349,44194444.0
22-03-2000,37.660343,31873171.0
23-03-2000,37.281265,27701407.0
24-03-2000,37.227112,17048508.0
27-03-2000,40.205589,26767719.0
28-03-2000,43.423893,45414179.0
29-03-2000,41.977203,66425961.0
30-03-2000,45.334759,110959424.0
31-03-2000,48.963089,127348768.0
03-04-2000,50.84301,138005247.0
04-04-2000,46.781448,87447974.0
05-04-2000,46.765976,162780343.0
06-04-2000,50.463932,104953613.0
07-04-2000,54.502285,75527920.0
10-04-2000,56.405415,142902280.0
11-04-2000,54.734371,63076282.0
12-04-2000,52.2897,111576934.0
13-04-2000,48.112095,1455558.0
14-04-2000,48.112095,0.0
17-04-2000,46.17028,102966877.0
18-04-2000,46.425579,56718132.0
19-04-2000,48.715527,105306863.0
20-04-2000,52.258755,125305202.0
21-04-2000,52.258755,0.0
24-04-2000,52.134975,113867362.0
25-04-2000,51.376816,102177560.0
26-04-2000,55.384224,109861490.0
27-04-2000,53.481091,190967027.0
28-04-2000,53.388256,86775050.0
01-05-2000,53.388256,0.0
02-05-2000,50.928108,106153132.0
03-05-2000,50.750175,88932952.0
04-05-2000,52.173656,73208577.0
05-05-2000,51.887413,72028040.0
08-05-2000,50.131271,38075892.0
09-05-2000,50.804329,39661312.0
10-05-2000,50.324677,42996055.0
11-05-2000,49.009506,41550605.0
12-05-2000,48.877991,26726872.0
15-05-2000,49.435001,37468476.0
16-05-2000,49.110077,20251729.0
17-05-2000,49.334431,50428238.0
18-05-2000,47.980576,34788916.0
19-05-2000,48.83157,51491827.0
22-05-2000,48.344185,20150110.0
23-05-2000,48.700054,26946906.0
24-05-2000,48.390602,26123367.0
25-05-2000,48.398338,16915486.0
26-05-2000,48.963089,22651653.0
29-05-2000,52.52179,76298378.0
30-05-2000,53.194847,36778192.0
31-05-2000,53.21032,54625965.0
01-06-2000,52.483109,34780062.0
02-06-2000,52.212337,37785501.0
05-06-2000,52.483109,70082118.0
06-06-2000,52.421219,25330702.0
07-06-2000,52.2897,24249864.0
08-06-2000,52.738407,29732906.0
09-06-2000,52.792561,79452454.0
12-06-2000,52.514053,26640946.0
13-06-2000,52.374802,44187341.0
14-06-2000,52.196865,28979213.0
15-06-2000,51.283981,39276122.0
16-06-2000,51.407761,29463604.0
19-06-2000,51.268509,20053533.0
20-06-2000,51.106045,26810168.0
21-06-2000,50.928108,13386742.0
22-06-2000,53.38052,123720150.0
23-06-2000,52.258755,103392887.0
26-06-2000,51.237564,22394715.0
27-06-2000,51.755894,49353042.0
28-06-2000,51.639851,11276219.0
29-06-2000,52.955025,49235492.0
30-06-2000,52.730671,41011640.0
03-07-2000,53.867908,63681797.0
04-07-2000,53.44241,34776081.0
05-07-2000,54.796265,87640747.0
06-07-2000,56.065018,92609170.0
07-07-2000,55.887081,51505270.0
10-07-2000,57.016582,60875833.0
11-07-2000,58.169292,78466835.0
12-07-2000,57.256409,32654403.0
13-07-2000,56.591087,38426343.0
14-07-2000,55.887081,41386508.0
17-07-2000,56.212009,39756325.0
